system:index,B11,B12,B5,B6,B7,EVI,GNDVI,MSAVI,NDRE,NDVI,NDVI_SG,NDWI,SAVI,date,id,latitude,longitude,.geo
20240211T053949_20240211T054421_T43QBG_00000000000000000007_0,0.2121,0.1289,0.1238,0.2938,0.3314,0.5789940774027119,0.69416124,0.5142264158109014,0.49407437,0.7480277,0.6998397,-0.69416124,0.5111074492212854,2024-02-11,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000008_0,0.278,0.2311,0.1497,0.173,0.1946,0.13331317388822497,0.4468555,0.1250437446742657,0.13568132,0.2524674,0.23959504,-0.4468555,0.1461122860691889,2024-02-11,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000009_0,0.3411,0.2602,0.1701,0.2104,0.2404,0.20026207396502355,0.42236698,0.176983747570564,0.21268223,0.29446638,0.30024377,-0.42236698,0.19761271874771102,2024-02-11,10,23.812015569365492,72.7174828406115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7174828406115,23.812015569365492]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000a_0,0.2384,0.161,0.1253,0.2521,0.286,0.4910662605792076,0.6343807,0.4213349113984899,0.43045455,0.6788477,0.6054932,-0.6343807,0.4363355803607763,2024-02-11,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000b_0,0.2452,0.181,0.136,0.252,0.2837,0.4318954944036134,0.6139355,0.3848200077803228,0.39380434,0.6172744,0.597748,-0.6139355,0.4038006115718051,2024-02-11,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000c_0,0.2845,0.2361,0.1574,0.2146,0.2462,0.13081108603308428,0.37060302,0.12136564283214435,0.16187432,0.22378013,0.2659694,-0.37060302,0.13973849229435212,2024-02-11,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000d_0,0.4244,0.3294,0.2047,0.2314,0.2673,0.21079552166074345,0.41893518,0.18966096769323826,0.17988782,0.29081744,0.2917352,-0.41893518,0.20814597483948968,2024-02-11,14,23.813482470171806,72.72511085789698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72511085789698,23.813482470171806]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000e_0,0.2205,0.1305,0.1162,0.2927,0.3628,0.7696279243310276,0.74377745,0.6784789687450197,0.60782987,0.8305476,0.7902731,-0.74377745,0.6354238214012562,2024-02-11,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
20240211T053949_20240211T054421_T43QBG_0000000000000000000f_0,0.2836,0.2003,0.1468,0.2722,0.2987,0.4244190043343154,0.59654593,0.37459060455677784,0.3878232,0.5705521,0.58074945,-0.59654593,0.3926174416529804,2024-02-11,16,23.812249305025215,72.72719294630869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72719294630869,23.812249305025215]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000010_0,0.2191,0.1308,0.1242,0.3269,0.3725,0.534421584277225,0.6284856,0.46572061613565136,0.5069472,0.65764195,0.65825504,-0.6284856,0.47160752514603343,2024-02-11,17,23.813677450570285,72.7260887026088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7260887026088,23.813677450570285]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000011_0,0.3183,0.2999,0.1673,0.2017,0.2295,0.14721233932909764,0.41555113,0.14149733273759868,0.1952862,0.23909251,0.23741361,-0.41555113,0.15963823014569664,2024-02-11,18,23.811175431252913,72.72171679143995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72171679143995,23.811175431252913]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000012_0,0.3366,0.2789,0.1738,0.2463,0.2743,0.24007092807385902,0.50755364,0.22575576874295955,0.24137929,0.36337486,0.38062,-0.50755364,0.2479284626218671,2024-02-11,19,23.810737208525776,72.72260754005633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72260754005633,23.810737208525776]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000013_0,0.348,0.2852,0.1852,0.2601,0.2885,0.2126463633430665,0.4421836,0.19675795958662012,0.22152165,0.3060674,0.32507083,-0.4421836,0.21619046922889398,2024-02-11,20,23.811153679401365,72.72024533692434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72024533692434,23.811153679401365]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000014_0,0.2498,0.1783,0.1374,0.2363,0.2776,0.28933523822380913,0.563047,0.2567145973394356,0.2739762,0.48414895,0.45433024,-0.563047,0.28603466209878364,2024-02-11,21,23.81809490551643,72.73180125740016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73180125740016,23.81809490551643]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000015_0,0.282,0.2216,0.1646,0.2474,0.2889,0.27932003996967836,0.47162023,0.2461832702973883,0.26811916,0.40009817,0.38255534,-0.47162023,0.269451179763376,2024-02-11,22,23.819819834460695,72.73245817111389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73245817111389,23.819819834460695]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000016_0,0.2892,0.2124,0.1485,0.2732,0.3161,0.29062871610841173,0.5284893,0.26790238351949613,0.32637787,0.4319295,0.37173188,-0.5284893,0.291281383725373,2024-02-11,23,23.819827050264973,72.73294869248998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73294869248998,23.819827050264973]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000017_0,0.2271,0.1324,0.119,0.3282,0.3795,0.601944233633337,0.7008889,0.5252656480023109,0.5256129,0.74073225,0.7240808,-0.7008889,0.5198999400591797,2024-02-11,24,23.818546175083224,72.73179341138616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73179341138616,23.818546175083224]}"
20240211T053949_20240211T054421_T43QBG_00000000000000000018_0,0.2493,0.1779,0.1386,0.2524,0.2855,0.5150645695485472,0.6706601,0.45854666384669046,0.43909347,0.6773585,0.68267107,-0.6706601,0.46623377503020147,2024-02-11,25,23.81845447748001,72.73169687742295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73169687742295,23.81845447748001]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000000_0,0.2203,0.1385,0.1283,0.2215,0.2483,0.35353348438941445,0.58360755,0.31440444384075367,0.3470738,0.5644208,0.5892407,-0.58360755,0.3417223250389698,2024-02-16,1,23.81494921194685,72.72078447951002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72078447951002,23.81494921194685]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000001_0,0.251,0.1641,0.1338,0.2685,0.2948,0.47417337983563806,0.6460743,0.4274315158365701,0.4284494,0.6574969,0.6539928,-0.6460743,0.4404538047670456,2024-02-16,2,23.814771068947337,72.71695593337661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71695593337661,23.814771068947337]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000002_0,0.3647,0.3135,0.1863,0.2397,0.265,0.199136816717568,0.44724822,0.19549185251127787,0.23553547,0.2958898,0.293859,-0.44724822,0.21379702044735305,2024-02-16,3,23.810904395741456,72.71272823281888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71272823281888,23.810904395741456]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000003_0,0.2438,0.1506,0.1378,0.2858,0.3176,0.4930599644764975,0.6572804,0.44953106724489644,0.4283344,0.6791026,0.64102817,-0.6572804,0.4590154709122166,2024-02-16,4,23.81394299041448,72.71389317297589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71389317297589,23.81394299041448]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000004_0,0.222,0.1288,0.1258,0.2811,0.3199,0.5012169043242863,0.65192944,0.4353105241909955,0.43964365,0.68861026,0.69945556,-0.65192944,0.4478930599636424,2024-02-16,5,23.8164528729731,72.71827839281798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71827839281798,23.8164528729731]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000005_0,0.178,0.102,0.087,0.2793,0.3599,0.6083238833778749,0.73235685,0.5634451691224025,0.6354494,0.7834133,0.7917539,-0.73235685,0.5485229911829506,2024-02-16,6,23.816303349466093,72.71699962423295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71699962423295,23.816303349466093]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000006_0,0.2748,0.1937,0.1536,0.243,0.2674,0.3205941965763325,0.5530664,0.297304916041473,0.28707355,0.5082948,0.51979375,-0.5530664,0.3230955480640417,2024-02-16,7,23.8159948173079,72.71483397682769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71483397682769,23.8159948173079]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000007_0,0.2254,0.1385,0.1354,0.2705,0.303,0.4532252656198274,0.6416753,0.41413134670056695,0.4020755,0.66143376,0.64426994,-0.6416753,0.4298344825908765,2024-02-16,8,23.814438900010757,72.71577001355423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577001355423,23.814438900010757]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000008_0,0.3957,0.3581,0.2003,0.2283,0.2509,0.1438356367845881,0.43837085,0.14483081071107973,0.14529552,0.23119268,0.23331396,-0.43837085,0.16153848229574927,2024-02-16,9,23.812743186750275,72.71876080118784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71876080118784,23.812743186750275]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000009_0,0.3554,0.2542,0.1605,0.2178,0.2352,0.19365436576389938,0.4653881,0.17803706082094994,0.2074074,0.31345686,0.29704595,-0.4653881,0.20067636205035194,2024-02-16,10,23.811962723797375,72.71746407975041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71746407975041,23.811962723797375]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000a_0,0.2441,0.1595,0.1296,0.2412,0.2671,0.372614135960496,0.5657968,0.331307195160764,0.37026238,0.5675375,0.50322115,-0.5657968,0.3562456332475231,2024-02-16,11,23.813647096327806,72.72241393489234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72241393489234,23.813647096327806]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000b_0,0.2438,0.1697,0.1346,0.2462,0.2743,0.3606894594631276,0.5687998,0.32694178036023425,0.3593527,0.553018,0.54535395,-0.5687998,0.3515787074597432,2024-02-16,12,23.81303273325521,72.7217101419017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7217101419017,23.81303273325521]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000c_0,0.3034,0.2641,0.1653,0.2067,0.2252,0.12920774073162503,0.3689655,0.12359504206677308,0.18066913,0.21283093,0.22449878,-0.3689655,0.14045697545083774,2024-02-16,13,23.81240179738519,72.72169213111717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169213111717,23.81240179738519]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000d_0,0.4399,0.3372,0.2057,0.2292,0.2707,0.1902873400948944,0.42055625,0.17842797095800556,0.17621148,0.27225474,0.27405682,-0.42055625,0.19605907602948164,2024-02-16,14,23.813490641680996,72.72515447953174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72515447953174,23.813490641680996]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000e_0,0.2229,0.1366,0.1236,0.2541,0.3012,0.5401977452105458,0.66658705,0.48443980424997296,0.4768254,0.72765535,0.72582835,-0.66658705,0.4877198539485077,2024-02-16,15,23.81382747672902,72.72614446677167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72614446677167,23.81382747672902]}"
20240216T053921_20240216T054950_T42QZM_0000000000000000000f_0,0.2966,0.2024,0.1578,0.2709,0.3001,0.40188146341959485,0.5797666,0.3605855878358238,0.3460423,0.55704695,0.56513923,-0.5797666,0.3800697901353796,2024-02-16,16,23.812269138327217,72.72717831350943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72717831350943,23.812269138327217]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000010_0,0.2283,0.1376,0.1305,0.2626,0.3003,0.36608115563782645,0.55106384,0.33265493372389116,0.38166308,0.55437094,0.63184804,-0.55106384,0.3564899255926046,2024-02-16,17,23.81373971359841,72.72604392219604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72604392219604,23.81373971359841]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000011_0,0.2936,0.2269,0.1567,0.2041,0.2325,0.138421662272026,0.42812306,0.13601353364048863,0.18427904,0.24555162,0.23799084,-0.42812306,0.15549521433872976,2024-02-16,18,23.811227692093873,72.72175665118874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72175665118874,23.811227692093873]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000012_0,0.3393,0.2779,0.176,0.2392,0.2631,0.23553873900776262,0.56075805,0.22791306183961013,0.22807018,0.37187654,0.35392556,-0.56075805,0.25071571350589605,2024-02-16,19,23.81075571751817,72.72262548676761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72262548676761,23.81075571751817]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000013_0,0.311,0.2303,0.1585,0.2381,0.2598,0.22408696957936322,0.46542054,0.21075529543331784,0.26772925,0.34575775,0.30903345,-0.46542054,0.2329808399429127,2024-02-16,20,23.811173057865716,72.72028457278296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72028457278296,23.811173057865716]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000014_0,0.2698,0.1904,0.1581,0.2294,0.2705,0.3683056484023629,0.580664,0.325689378197563,0.2637951,0.5751596,0.5412361,-0.580664,0.35200094937351784,2024-02-16,21,23.81802101810496,72.73175453315318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73175453315318,23.81802101810496]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000015_0,0.2865,0.2132,0.1459,0.236,0.2609,0.21696691382908076,0.46301368,0.19748871425015868,0.24443294,0.35801074,0.3615534,-0.46301368,0.22256704359512483,2024-02-16,22,23.8198070482413,72.73249195287349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73249195287349,23.8198070482413]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000016_0,0.3149,0.2377,0.1544,0.2458,0.2653,0.33057000264693565,0.5522228,0.3021689352365398,0.30481762,0.49922398,0.56933093,-0.5522228,0.32652829576103143,2024-02-16,23,23.81979754883215,72.73288384176482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73288384176482,23.81979754883215]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000017_0,0.2315,0.1287,0.1188,0.326,0.3705,0.5300619372416663,0.6954503,0.4878791640761408,0.5090909,0.7093377,0.7187627,-0.6954503,0.4902944281293396,2024-02-16,24,23.8185618136746,72.73177001671797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73177001671797,23.8185618136746]}"
20240216T053921_20240216T054950_T42QZM_00000000000000000018_0,0.2556,0.1757,0.1418,0.2561,0.2851,0.2794158922598676,0.514608,0.25,0.29732406,0.43688256,0.4203334,-0.514608,0.27626098926916565,2024-02-16,25,23.818383922591895,72.73166688421249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73166688421249,23.818383922591895]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000000_0,0.2294,0.1447,0.1302,0.2273,0.2533,0.35315437621592055,0.58136755,0.31433466445556,0.34075952,0.56408745,0.5892407,-0.58136755,0.34164085103441555,2024-02-16,1,23.814953019746564,72.72076770909507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72076770909507,23.814953019746564]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000001_0,0.2708,0.1844,0.1421,0.2586,0.2807,0.41595270427503067,0.6186592,0.3787446369460297,0.3816362,0.5990934,0.61350405,-0.6186592,0.3977817247032799,2024-02-16,2,23.814807603653133,72.71704150149439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71704150149439,23.814807603653133]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000002_0,0.3347,0.2731,0.1821,0.2337,0.2635,0.21201000569011152,0.4514563,0.20976234358856727,0.24298482,0.32183906,0.28728065,-0.4514563,0.22931540085347732,2024-02-16,3,23.810862748972003,72.71279315798994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71279315798994,23.810862748972003]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000003_0,0.2439,0.1503,0.1395,0.2853,0.3173,0.4946486683990738,0.65366316,0.4520930651293728,0.42722234,0.67841625,0.64102817,-0.65366316,0.46105887243252347,2024-02-16,4,23.813948805444607,72.71391655505806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71391655505806,23.813948805444607]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000004_0,0.2133,0.1239,0.1242,0.2791,0.3226,0.5021119216044789,0.6449404,0.4348510067603805,0.44615385,0.685989,0.69945556,-0.6449404,0.44743978403046586,2024-02-16,5,23.816451041007095,72.718288384796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.718288384796,23.816451041007095]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000006_0,0.2749,0.1942,0.1537,0.232,0.2575,0.32826644502871344,0.54942024,0.30632544149632246,0.29219437,0.5208672,0.53982,-0.54942024,0.3317606488108753,2024-02-16,7,23.81594891362893,72.71486276691512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71486276691512,23.81594891362893]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000007_0,0.2273,0.1378,0.135,0.2614,0.3033,0.4488935580474818,0.6318382,0.40783876206647907,0.39959973,0.6550092,0.64426994,-0.6318382,0.4244575925180816,2024-02-16,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000008_0,0.3672,0.3247,0.1925,0.2213,0.2444,0.13368057555589935,0.42188352,0.1330078207540638,0.15142167,0.21488374,0.23681395,-0.42188352,0.14903227956416554,2024-02-16,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000009_0,0.3399,0.2432,0.1588,0.2213,0.2297,0.18568245743693026,0.43324718,0.17072162081995879,0.22233103,0.29393467,0.28404057,-0.43324718,0.1920297879371306,2024-02-16,10,23.812015569365492,72.7174828406115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7174828406115,23.812015569365492]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000a_0,0.2625,0.1845,0.1418,0.2331,0.2602,0.37080349934275664,0.57684857,0.33353030874796374,0.33505276,0.5672997,0.54198045,-0.57684857,0.3581026302095144,2024-02-16,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000b_0,0.2574,0.1887,0.145,0.2348,0.2605,0.3589816972659879,0.5558598,0.3223502796571649,0.32416686,0.5465433,0.54912275,-0.5558598,0.3472446435204272,2024-02-16,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000c_0,0.2991,0.2602,0.1638,0.2189,0.255,0.1363069309351239,0.37222868,0.13045291882274368,0.17894737,0.22819844,0.24396755,-0.37222868,0.14847112795852666,2024-02-16,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000d_0,0.4333,0.3415,0.2132,0.2377,0.2746,0.18654461574599449,0.39929157,0.17413145853614664,0.16310106,0.26327008,0.27405682,-0.39929157,0.1911567398501111,2024-02-16,14,23.813482470171806,72.72511085789698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72511085789698,23.813482470171806]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000e_0,0.2156,0.1292,0.1207,0.2641,0.3171,0.5980431360354647,0.68981063,0.5394269653111898,0.51281536,0.7712665,0.7689055,-0.68981063,0.5303292620870733,2024-02-16,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
20240216T053921_20240216T054950_T43QBG_0000000000000000000f_0,0.2984,0.2021,0.1571,0.269,0.2984,0.39311317465689033,0.574541,0.3538109672151804,0.34363902,0.5495061,0.56513923,-0.574541,0.37389354612256276,2024-02-16,16,23.812249305025215,72.72719294630869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72719294630869,23.812249305025215]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000010_0,0.2206,0.1316,0.125,0.266,0.3059,0.3887513420386486,0.56714875,0.3496913420969044,0.41643324,0.56795865,0.57101893,-0.56714875,0.37170238085274804,2024-02-16,17,23.813677450570285,72.7260887026088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7260887026088,23.813677450570285]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000011_0,0.2891,0.2297,0.1519,0.193,0.2131,0.12407507054348015,0.41552794,0.12388144237550125,0.20010531,0.22100186,0.2280462,-0.41552794,0.14170387491640013,2024-02-16,18,23.811175431252913,72.72171679143995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72171679143995,23.811175431252913]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000012_0,0.3444,0.2834,0.1811,0.2405,0.2649,0.22231328040444012,0.54657197,0.2171975337940586,0.2197329,0.34905887,0.35392556,-0.54657197,0.23893661773967814,2024-02-16,19,23.810737208525776,72.72260754005633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72260754005633,23.810737208525776]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000013_0,0.324,0.245,0.1716,0.2284,0.2626,0.18823636369381785,0.42766464,0.18053930726158696,0.22265005,0.29417405,0.30903345,-0.42766464,0.2006869343363875,2024-02-16,20,23.811153679401365,72.72024533692434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72024533692434,23.811153679401365]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000014_0,0.2594,0.1752,0.1491,0.2235,0.2643,0.2442979515402251,0.54358804,0.2216795995212052,0.21194504,0.4264386,0.4043526,-0.54358804,0.25033477276917376,2024-02-16,21,23.81809490551643,72.73180125740016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73180125740016,23.81809490551643]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000015_0,0.2914,0.2204,0.1495,0.2381,0.2661,0.21838688017715777,0.45380357,0.19622701035412993,0.25043872,0.3444744,0.3615534,-0.45380357,0.22009185513812915,2024-02-16,22,23.819819834460695,72.73245817111389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73245817111389,23.819819834460695]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000016_0,0.3037,0.2171,0.1504,0.2623,0.2885,0.24270737013868465,0.4717599,0.2272628106920469,0.28397998,0.38201383,0.3673608,-0.4717599,0.25120744934224337,2024-02-16,23,23.819827050264973,72.73294869248998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73294869248998,23.819827050264973]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000017_0,0.2333,0.132,0.121,0.3181,0.361,0.49065015797522027,0.67269266,0.4548348721262085,0.48793906,0.67708087,0.7187627,-0.67269266,0.4632328877594861,2024-02-16,24,23.818546175083224,72.73179341138616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73179341138616,23.818546175083224]}"
20240216T053921_20240216T054950_T43QBG_00000000000000000018_0,0.2562,0.1778,0.1428,0.2465,0.2743,0.457886190596361,0.63684845,0.4243521701004239,0.4054954,0.64763296,0.6809575,-0.63684845,0.43756868734363036,2024-02-16,25,23.81845447748001,72.73169687742295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73169687742295,23.81845447748001]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000000_0,0.2562,0.1795,0.1426,0.2437,0.2697,0.3723537923464716,0.55449736,0.3293449902151835,0.34647113,0.5446898,0.56652206,-0.55449736,0.35302133736601227,2024-02-21,1,23.81494921194685,72.72078447951002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72078447951002,23.81494921194685]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000001_0,0.2864,0.2038,0.1586,0.2826,0.3189,0.4457164827359457,0.6070273,0.4005812936860655,0.37337023,0.59486127,0.6163721,-0.6070273,0.41558930852275405,2024-02-21,2,23.814771068947337,72.71695593337661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71695593337661,23.814771068947337]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000002_0,0.3941,0.3231,0.2531,0.3161,0.3538,0.2804307862477103,0.3538687,0.21781020705240406,0.18656595,0.28910613,0.33817178,-0.3538687,0.23154361003804907,2024-02-21,3,23.810904395741456,72.71272823281888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71272823281888,23.810904395741456]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000003_0,0.3005,0.21,0.1989,0.317,0.3497,0.4043246469177627,0.54426163,0.35425204736295024,0.30161518,0.4956627,0.6061022,-0.54426163,0.37014161086625536,2024-02-21,4,23.81394299041448,72.71389317297589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71389317297589,23.81394299041448]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000004_0,0.2587,0.1626,0.1431,0.3196,0.367,0.5190768343636368,0.65047663,0.45788457878520156,0.4351687,0.66559774,0.6846296,-0.65047663,0.4654067527286016,2024-02-21,5,23.8164528729731,72.71827839281798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71827839281798,23.8164528729731]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000005_0,0.1923,0.1185,0.0889,0.2731,0.3687,0.6430765116906105,0.7473002,0.5918976589173965,0.6396433,0.8025847,0.77461517,-0.7473002,0.5694561785322323,2024-02-21,6,23.816303349466093,72.71699962423295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71699962423295,23.816303349466093]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000006_0,0.3233,0.2417,0.1895,0.2708,0.3027,0.31425675330344754,0.5328685,0.2901699647677718,0.23788457,0.45428774,0.48352164,-0.5328685,0.31241198889657223,2024-02-21,7,23.8159948173079,72.71483397682769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71483397682769,23.8159948173079]}"
20240221T053849_20240221T055133_T42QZM_00000000000000000007_0,0.3032,0.2296,0.1971,0.3061,0.3412,0.4625014071291205,0.5250432,0.3615189481521256,0.28366345,0.524714,0.60058,-0.5250432,0.37854249471521567,2024-02-21,8,23.814438900010757,72.71577001355423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577001355423,23.814438900010757]}"
